Head_Status,Head_X,Head_Y,Head_Z,ShoulderCenter_Status,ShoulderCenter_X,ShoulderCenter_Y,ShoulderCenter_Z,ShoulderLeft_Status,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ElbowLeft_Status,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,WristLeft_Status,WristLeft_X,WristLeft_Y,WristLeft_Z,HandLeft_Status,HandLeft_X,HandLeft_Y,HandLeft_Z,ShoulderRight_Status,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ElbowRight_Status,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,WristRight_Status,WristRight_X,WristRight_Y,WristRight_Z,HandRight_Status,HandRight_X,HandRight_Y,HandRight_Z,Time
Tracked, 0.01070304, 0.4192043, 1.507325, Tracked, 0.02652743, 0.2345271, 1.587665, Tracked, -0.1747244, 0.1704107, 1.604336, Tracked, -0.4255205, 0.2292458, 1.551809, Tracked, -0.602939, 0.3674631, 1.403806, Tracked, -0.6462392, 0.4161864, 1.360256, Tracked, 0.2179933, 0.1549157, 1.601006, Tracked, 0.4337593, 0.1546596, 1.465126, Tracked, 0.5319738, 0.285869, 1.24031, Tracked, 0.5589304, 0.3358821, 1.193125, 00:00:09.301
Tracked, 0.0107164, 0.4192092, 1.507352, Tracked, 0.02656118, 0.2345251, 1.58763, Tracked, -0.1747146, 0.1704054, 1.604324, Tracked, -0.4256918, 0.2294625, 1.551744, Tracked, -0.602936, 0.3675514, 1.403788, Tracked, -0.6462026, 0.4162405, 1.360273, Tracked, 0.2179703, 0.1549385, 1.601038, Tracked, 0.4330673, 0.1544915, 1.46561, Tracked, 0.5185213, 0.2928843, 1.239811, Tracked, 0.5371746, 0.3454463, 1.195391, 00:00:09.333
Tracked, 0.01066464, 0.4193216, 1.507326, Tracked, 0.02661312, 0.2345815, 1.587713, Tracked, -0.1747112, 0.17044, 1.604327, Tracked, -0.4258239, 0.2296057, 1.551725, Tracked, -0.6029109, 0.3676023, 1.403794, Tracked, -0.6460556, 0.4162546, 1.360266, Tracked, 0.2179645, 0.1549247, 1.601065, Tracked, 0.4289681, 0.1529443, 1.47014, Tracked, 0.4984165, 0.2996326, 1.244046, Tracked, 0.5130238, 0.3559887, 1.198397, 00:00:09.365
Tracked, 0.01070523, 0.4193572, 1.507342, Tracked, 0.02645229, 0.2346566, 1.587781, Tracked, -0.1746846, 0.170422, 1.604316, Tracked, -0.4265503, 0.2300882, 1.55158, Tracked, -0.6028869, 0.3677143, 1.403838, Tracked, -0.645997, 0.4164816, 1.360277, Tracked, 0.2179526, 0.1549288, 1.601092, Tracked, 0.4254767, 0.1502048, 1.475284, Tracked, 0.4790966, 0.3050322, 1.250348, Tracked, 0.4865196, 0.3625405, 1.205492, 00:00:09.401
Tracked, 0.01073605, 0.4194176, 1.507404, Tracked, 0.02644937, 0.2346623, 1.587784, Tracked, -0.1746521, 0.1704159, 1.60431, Tracked, -0.4267366, 0.2302067, 1.55158, Tracked, -0.6029239, 0.3678304, 1.403855, Tracked, -0.6459258, 0.4165655, 1.360328, Tracked, 0.2179739, 0.1549882, 1.601142, Tracked, 0.4211157, 0.1470321, 1.482612, Tracked, 0.4576799, 0.3103782, 1.26042, Tracked, 0.4607385, 0.3710389, 1.21368, 00:00:09.433
Tracked, 0.01078337, 0.4194033, 1.507517, Tracked, 0.02645865, 0.2346866, 1.587819, Tracked, -0.1746282, 0.170397, 1.604307, Tracked, -0.4269777, 0.2303921, 1.551644, Tracked, -0.6029103, 0.3678812, 1.404012, Tracked, -0.6459182, 0.4166397, 1.360412, Tracked, 0.218002, 0.1549975, 1.601169, Tracked, 0.4158641, 0.1445569, 1.490792, Tracked, 0.4360541, 0.3156542, 1.27257, Tracked, 0.4344724, 0.3798553, 1.224053, 00:00:09.465
Tracked, 0.01079855, 0.4196132, 1.507555, Tracked, 0.02654945, 0.2348219, 1.587852, Tracked, -0.1746012, 0.1703968, 1.604294, Tracked, -0.4276542, 0.2306351, 1.551714, Tracked, -0.6029201, 0.3679124, 1.404195, Tracked, -0.6459561, 0.4167657, 1.360646, Tracked, 0.2180574, 0.1551613, 1.60125, Tracked, 0.4149771, 0.1443514, 1.492602, Tracked, 0.4164016, 0.3233699, 1.280172, Tracked, 0.4061869, 0.3883441, 1.238063, 00:00:09.501
Tracked, 0.01077578, 0.4196748, 1.507595, Tracked, 0.0265677, 0.2348795, 1.587856, Tracked, -0.1745973, 0.1704008, 1.604291, Tracked, -0.427774, 0.2307082, 1.551784, Tracked, -0.6029311, 0.3679112, 1.404496, Tracked, -0.6459678, 0.4168214, 1.360999, Tracked, 0.2180924, 0.1552256, 1.601296, Tracked, 0.4149947, 0.1443768, 1.492593, Tracked, 0.3957326, 0.3319896, 1.2891, Tracked, 0.3837465, 0.395404, 1.249864, 00:00:09.533
Tracked, 0.01079189, 0.4197458, 1.507662, Tracked, 0.02657826, 0.2349345, 1.587821, Tracked, -0.1745746, 0.1703876, 1.604276, Tracked, -0.4281811, 0.2308848, 1.551916, Tracked, -0.6030409, 0.3677701, 1.404846, Tracked, -0.6461237, 0.4167444, 1.361343, Tracked, 0.2181407, 0.1552617, 1.601332, Tracked, 0.4149371, 0.1444487, 1.492527, Tracked, 0.3832318, 0.3367273, 1.295387, Tracked, 0.3622745, 0.3991635, 1.262486, 00:00:09.565
Tracked, 0.01077293, 0.4197916, 1.507661, Tracked, 0.02656152, 0.2349532, 1.587805, Tracked, -0.1745733, 0.1703914, 1.604268, Tracked, -0.4284865, 0.2309769, 1.552015, Tracked, -0.6032492, 0.367788, 1.404983, Tracked, -0.6465347, 0.4168034, 1.361669, Tracked, 0.2181442, 0.1552268, 1.601334, Tracked, 0.4146465, 0.1445044, 1.492682, Tracked, 0.3622497, 0.3423293, 1.306346, Tracked, 0.3418053, 0.4003302, 1.276884, 00:00:09.601
Tracked, 0.01082915, 0.4198869, 1.507739, Tracked, 0.02657657, 0.2350038, 1.587769, Tracked, -0.1745058, 0.1703507, 1.604222, Tracked, -0.4285947, 0.2309919, 1.552098, Tracked, -0.6034692, 0.3677429, 1.405061, Tracked, -0.6467969, 0.4169057, 1.361804, Tracked, 0.2181419, 0.1551417, 1.601315, Tracked, 0.4141586, 0.1442725, 1.493668, Tracked, 0.3493561, 0.3446362, 1.314507, Tracked, 0.3234027, 0.399837, 1.290283, 00:00:09.633
Tracked, 0.0108764, 0.4198247, 1.507757, Tracked, 0.02658378, 0.2350036, 1.587765, Tracked, -0.1744261, 0.1702811, 1.604149, Tracked, -0.4288904, 0.2310922, 1.552168, Tracked, -0.6036344, 0.3677267, 1.405129, Tracked, -0.6471814, 0.4169606, 1.362067, Tracked, 0.2182234, 0.1550069, 1.601326, Tracked, 0.4141128, 0.1443059, 1.493695, Tracked, 0.3397043, 0.3466161, 1.320964, Tracked, 0.309939, 0.4006638, 1.300586, 00:00:09.665
Tracked, 0.01095424, 0.4197754, 1.507734, Tracked, 0.02659692, 0.2350038, 1.587758, Tracked, -0.1744053, 0.1702196, 1.604093, Tracked, -0.4295385, 0.2311563, 1.552208, Tracked, -0.6037505, 0.3677157, 1.405168, Tracked, -0.6473785, 0.4169846, 1.362156, Tracked, 0.2184586, 0.1546746, 1.60126, Tracked, 0.4137009, 0.144393, 1.49389, Tracked, 0.3329033, 0.3479644, 1.325872, Tracked, 0.3007491, 0.4036224, 1.306921, 00:00:09.701
Tracked, 0.01101345, 0.4194871, 1.507651, Tracked, 0.02666529, 0.23496, 1.58779, Tracked, -0.1743874, 0.1701779, 1.604047, Tracked, -0.4296539, 0.231127, 1.55226, Tracked, -0.6039336, 0.3677208, 1.405204, Tracked, -0.6477266, 0.4169563, 1.36228, Tracked, 0.218706, 0.1542822, 1.601194, Tracked, 0.4135888, 0.1444446, 1.493985, Tracked, 0.3307214, 0.3485965, 1.327803, Tracked, 0.2979296, 0.4049853, 1.309112, 00:00:09.733
Tracked, 0.01108668, 0.4194547, 1.507596, Tracked, 0.02668131, 0.2349315, 1.587786, Tracked, -0.174354, 0.1701191, 1.603997, Tracked, -0.4226307, 0.2259136, 1.557, Tracked, -0.603791, 0.367456, 1.405407, Tracked, -0.6478995, 0.4169178, 1.362258, Tracked, 0.2187634, 0.1541135, 1.601168, Tracked, 0.413431, 0.1444426, 1.493968, Tracked, 0.3306026, 0.3487422, 1.327959, Tracked, 0.2982069, 0.4045903, 1.30944, 00:00:09.765
Tracked, 0.01115932, 0.4194466, 1.50755, Tracked, 0.02674804, 0.234876, 1.587715, Tracked, -0.1743245, 0.1700695, 1.603942, Tracked, -0.4206642, 0.2244403, 1.557995, Tracked, -0.6020916, 0.365988, 1.406756, Tracked, -0.6481603, 0.4168096, 1.362215, Tracked, 0.2187778, 0.1540175, 1.601148, Tracked, 0.4132321, 0.1444464, 1.49416, Tracked, 0.3319881, 0.3488306, 1.327428, Tracked, 0.3007075, 0.404966, 1.307848, 00:00:09.801
Tracked, 0.01113118, 0.4194112, 1.507439, Tracked, 0.02678098, 0.2348317, 1.587674, Tracked, -0.1742959, 0.1700455, 1.603862, Tracked, -0.4239734, 0.2262385, 1.555642, Tracked, -0.6043838, 0.3675583, 1.404927, Tracked, -0.6482845, 0.4167211, 1.362148, Tracked, 0.2188009, 0.1540072, 1.601135, Tracked, 0.4129445, 0.1439916, 1.494841, Tracked, 0.3643317, 0.3250223, 1.331337, Tracked, 0.3151974, 0.4039425, 1.299903, 00:00:09.833
Tracked, 0.01110892, 0.4194111, 1.507381, Tracked, 0.02677248, 0.2347805, 1.587653, Tracked, -0.1743011, 0.1700165, 1.603827, Tracked, -0.4259757, 0.2272144, 1.554198, Tracked, -0.6046051, 0.3674545, 1.404629, Tracked, -0.6484188, 0.4165353, 1.361969, Tracked, 0.2188111, 0.1540308, 1.601135, Tracked, 0.4129746, 0.1438882, 1.494842, Tracked, 0.3623573, 0.3447007, 1.311367, Tracked, 0.3334692, 0.4037227, 1.287584, 00:00:09.865
Tracked, 0.0109791, 0.4192646, 1.507165, Tracked, 0.0267648, 0.2347272, 1.587628, Tracked, -0.1743031, 0.1700203, 1.603799, Tracked, -0.4283544, 0.2282926, 1.552798, Tracked, -0.6047115, 0.3673885, 1.404368, Tracked, -0.6485175, 0.4163766, 1.361733, Tracked, 0.2188784, 0.1540932, 1.601135, Tracked, 0.4131986, 0.1440059, 1.494453, Tracked, 0.3709228, 0.3429709, 1.306632, Tracked, 0.3531065, 0.4045382, 1.273819, 00:00:09.901
Tracked, 0.01098816, 0.4192825, 1.507152, Tracked, 0.02674512, 0.2346565, 1.587443, Tracked, -0.174254, 0.1700332, 1.603714, Tracked, -0.4288719, 0.2285531, 1.552305, Tracked, -0.6049221, 0.3673128, 1.403936, Tracked, -0.6485898, 0.4162068, 1.361477, Tracked, 0.2189047, 0.1542014, 1.601163, Tracked, 0.4136212, 0.1444371, 1.493474, Tracked, 0.3886573, 0.3387964, 1.297411, Tracked, 0.3763552, 0.4039246, 1.258538, 00:00:09.933
Tracked, 0.01094455, 0.4192627, 1.507076, Tracked, 0.02671112, 0.2345358, 1.587354, Tracked, -0.1742245, 0.169926, 1.603589, Tracked, -0.4308669, 0.2295108, 1.55109, Tracked, -0.604869, 0.3671544, 1.403825, Tracked, -0.6486224, 0.4160578, 1.361239, Tracked, 0.2188994, 0.1542639, 1.60115, Tracked, 0.4132818, 0.1445816, 1.493697, Tracked, 0.406912, 0.3323543, 1.289421, Tracked, 0.4015108, 0.3982722, 1.245093, 00:00:09.966
Tracked, 0.01090367, 0.4192638, 1.506998, Tracked, 0.02659414, 0.2343424, 1.587177, Tracked, -0.1741879, 0.1698668, 1.60351, Tracked, -0.4239808, 0.224907, 1.554611, Tracked, -0.6048149, 0.3668992, 1.403667, Tracked, -0.6486531, 0.415746, 1.36085, Tracked, 0.2189018, 0.1542956, 1.601135, Tracked, 0.4132137, 0.1447064, 1.493716, Tracked, 0.4272451, 0.3233285, 1.28133, Tracked, 0.4295762, 0.3933761, 1.227823, 00:00:10.000
Tracked, 0.01087113, 0.419229, 1.506873, Tracked, 0.02665585, 0.234223, 1.587083, Tracked, -0.1741356, 0.1697578, 1.603418, Tracked, -0.4278093, 0.2270285, 1.552193, Tracked, -0.6047623, 0.366664, 1.403516, Tracked, -0.6486741, 0.4156155, 1.3607, Tracked, 0.2189375, 0.1543522, 1.601096, Tracked, 0.4188182, 0.1519192, 1.480559, Tracked, 0.4526958, 0.3209007, 1.262277, Tracked, 0.4609274, 0.384122, 1.214237, 00:00:10.033
Tracked, 0.01090883, 0.4191518, 1.50679, Tracked, 0.02667653, 0.2341958, 1.58704, Tracked, -0.1740708, 0.1696275, 1.603308, Tracked, -0.4282933, 0.2273732, 1.551734, Tracked, -0.6046672, 0.3664491, 1.403348, Tracked, -0.6486475, 0.415371, 1.360441, Tracked, 0.2190102, 0.1543997, 1.601013, Tracked, 0.4202101, 0.153725, 1.477697, Tracked, 0.4718754, 0.3139757, 1.256155, Tracked, 0.4833675, 0.3757046, 1.206119, 00:00:10.065
Tracked, 0.01092418, 0.4190224, 1.506681, Tracked, 0.02675064, 0.2341299, 1.587024, Tracked, -0.1740377, 0.1695329, 1.603246, Tracked, -0.4286573, 0.2276681, 1.551332, Tracked, -0.6048263, 0.3664821, 1.402964, Tracked, -0.6486809, 0.4153372, 1.360302, Tracked, 0.2190493, 0.1544996, 1.600883, Tracked, 0.4241697, 0.1564935, 1.472172, Tracked, 0.4931824, 0.3079666, 1.249084, Tracked, 0.511308, 0.3672799, 1.197721, 00:00:10.101
Tracked, 0.01091233, 0.4190136, 1.506656, Tracked, 0.02676672, 0.2341075, 1.587038, Tracked, -0.1740252, 0.1694819, 1.603173, Tracked, -0.4288291, 0.2278844, 1.551092, Tracked, -0.6048123, 0.3664217, 1.402905, Tracked, -0.6487176, 0.4152904, 1.360209, Tracked, 0.2189097, 0.1547061, 1.600714, Tracked, 0.428026, 0.1584349, 1.467071, Tracked, 0.5081424, 0.3042873, 1.243916, Tracked, 0.5338535, 0.3591289, 1.192645, 00:00:10.133
Tracked, 0.01092267, 0.4189627, 1.506562, Tracked, 0.02680827, 0.2340782, 1.586993, Tracked, -0.1740154, 0.1694302, 1.603116, Tracked, -0.4290056, 0.2280909, 1.550951, Tracked, -0.6047777, 0.3663693, 1.402826, Tracked, -0.6487156, 0.4152976, 1.360148, Tracked, 0.2188166, 0.1548773, 1.600486, Tracked, 0.4310681, 0.1594197, 1.463549, Tracked, 0.5231334, 0.2972587, 1.23985, Tracked, 0.5517176, 0.3486797, 1.190823, 00:00:10.165
Tracked, 0.01092041, 0.4189329, 1.506536, Tracked, 0.02688013, 0.2340453, 1.586856, Tracked, -0.1740001, 0.1693889, 1.603073, Tracked, -0.4291268, 0.2281981, 1.550839, Tracked, -0.6047931, 0.3663613, 1.402746, Tracked, -0.6487063, 0.4152873, 1.360107, Tracked, 0.2187596, 0.1548966, 1.600293, Tracked, 0.4319069, 0.1591197, 1.463257, Tracked, 0.5306063, 0.2920886, 1.239397, Tracked, 0.5654867, 0.3406401, 1.18958, 00:00:10.201
Tracked, 0.01093188, 0.4190404, 1.506488, Tracked, 0.02687839, 0.234062, 1.586827, Tracked, -0.1739818, 0.169391, 1.603053, Tracked, -0.4292421, 0.2284141, 1.550726, Tracked, -0.604799, 0.3663654, 1.402725, Tracked, -0.6487345, 0.4153289, 1.360088, Tracked, 0.2187206, 0.1548916, 1.600079, Tracked, 0.4327859, 0.1584425, 1.463164, Tracked, 0.534499, 0.2888288, 1.239089, Tracked, 0.5687569, 0.3370157, 1.189805, 00:00:10.233
Tracked, 0.01090759, 0.4190395, 1.506439, Tracked, 0.02691905, 0.2340189, 1.586775, Tracked, -0.1739918, 0.1693958, 1.603043, Tracked, -0.4292976, 0.2285013, 1.550699, Tracked, -0.6048055, 0.3663714, 1.402723, Tracked, -0.6487718, 0.4153828, 1.360062, Tracked, 0.218676, 0.1548847, 1.599991, Tracked, 0.4333729, 0.1578299, 1.463288, Tracked, 0.5362194, 0.2870372, 1.239002, Tracked, 0.5699866, 0.3351748, 1.190011, 00:00:10.265
Tracked, 0.01090324, 0.419014, 1.506409, Tracked, 0.02694242, 0.2340292, 1.586778, Tracked, -0.1739914, 0.1693919, 1.603035, Tracked, -0.4293174, 0.2285609, 1.550717, Tracked, -0.604809, 0.3663702, 1.40273, Tracked, -0.6487974, 0.4153987, 1.360074, Tracked, 0.2186137, 0.1548387, 1.599934, Tracked, 0.4337145, 0.157379, 1.463404, Tracked, 0.5365352, 0.286524, 1.23903, Tracked, 0.5701634, 0.3344783, 1.190169, 00:00:10.301
Tracked, 0.010845, 0.4189397, 1.506359, Tracked, 0.02693553, 0.2339957, 1.58677, Tracked, -0.174002, 0.1693958, 1.603027, Tracked, -0.4293543, 0.2286845, 1.550717, Tracked, -0.604691, 0.3663026, 1.40292, Tracked, -0.6487855, 0.4153796, 1.360146, Tracked, 0.2184339, 0.1548375, 1.599906, Tracked, 0.4338527, 0.1572044, 1.463414, Tracked, 0.5363253, 0.2865718, 1.238971, Tracked, 0.5688621, 0.3346955, 1.190432, 00:00:10.333
Tracked, 0.01085901, 0.4189674, 1.506363, Tracked, 0.02700397, 0.2339944, 1.586663, Tracked, -0.1739971, 0.1694173, 1.603021, Tracked, -0.4293482, 0.2288081, 1.55073, Tracked, -0.6045108, 0.3662223, 1.403272, Tracked, -0.6486172, 0.4152684, 1.360308, Tracked, 0.2183205, 0.1548882, 1.599908, Tracked, 0.4338922, 0.1571278, 1.463476, Tracked, 0.5340115, 0.2878574, 1.23871, Tracked, 0.5634003, 0.3368174, 1.190972, 00:00:10.365
Tracked, 0.01086547, 0.4188401, 1.506316, Tracked, 0.02693467, 0.2338964, 1.586681, Tracked, -0.1740205, 0.1694373, 1.603014, Tracked, -0.4293251, 0.2289129, 1.550777, Tracked, -0.6043069, 0.3662462, 1.403685, Tracked, -0.6484091, 0.4153314, 1.360482, Tracked, 0.2182954, 0.1548925, 1.599915, Tracked, 0.4324148, 0.1554467, 1.466621, Tracked, 0.5224286, 0.2920724, 1.241014, Tracked, 0.5449386, 0.3451857, 1.192863, 00:00:10.401
Tracked, 0.01087559, 0.4188414, 1.506303, Tracked, 0.02691424, 0.2338949, 1.5867, Tracked, -0.1740062, 0.1694316, 1.603003, Tracked, -0.4293133, 0.2289979, 1.550811, Tracked, -0.6042266, 0.3663903, 1.403814, Tracked, -0.6482159, 0.4154664, 1.360608, Tracked, 0.2182976, 0.154884, 1.599917, Tracked, 0.4317737, 0.1555443, 1.467006, Tracked, 0.5085431, 0.3008176, 1.241901, Tracked, 0.5250372, 0.3572468, 1.195351, 00:00:10.433
Tracked, 0.01091419, 0.4187649, 1.50631, Tracked, 0.02688777, 0.2338937, 1.586742, Tracked, -0.1739656, 0.1693466, 1.602948, Tracked, -0.4293316, 0.2290659, 1.550825, Tracked, -0.6042106, 0.3664697, 1.403893, Tracked, -0.6481193, 0.4155633, 1.360751, Tracked, 0.2182945, 0.1548505, 1.599908, Tracked, 0.4269693, 0.1529554, 1.472872, Tracked, 0.4890724, 0.3066633, 1.248878, Tracked, 0.5009789, 0.3632566, 1.202782, 00:00:10.468
Tracked, 0.01092127, 0.4188511, 1.506281, Tracked, 0.02688851, 0.2338941, 1.586745, Tracked, -0.1739676, 0.1693366, 1.602949, Tracked, -0.4293042, 0.2291229, 1.550863, Tracked, -0.6041549, 0.3665986, 1.404008, Tracked, -0.6480877, 0.4155895, 1.360806, Tracked, 0.2182909, 0.1548115, 1.599898, Tracked, 0.424226, 0.1526038, 1.475065, Tracked, 0.4680676, 0.3156631, 1.254348, Tracked, 0.4750538, 0.3695772, 1.212133, 00:00:10.500
Tracked, 0.01098667, 0.4187507, 1.506262, Tracked, 0.02691668, 0.2338666, 1.586717, Tracked, -0.1739637, 0.1693132, 1.602941, Tracked, -0.4293029, 0.2291945, 1.550851, Tracked, -0.6041177, 0.3666106, 1.404083, Tracked, -0.6479959, 0.4155989, 1.36086, Tracked, 0.2183007, 0.1547846, 1.599903, Tracked, 0.4172284, 0.1471118, 1.486478, Tracked, 0.4500983, 0.3160184, 1.267507, Tracked, 0.4494375, 0.3793248, 1.221056, 00:00:10.533
Tracked, 0.01096677, 0.4187141, 1.506226, Tracked, 0.02693739, 0.2338485, 1.586726, Tracked, -0.1739602, 0.169319, 1.602924, Tracked, -0.4213608, 0.2248765, 1.555321, Tracked, -0.603709, 0.3662962, 1.404392, Tracked, -0.6479853, 0.4155885, 1.360868, Tracked, 0.2183314, 0.1547391, 1.599906, Tracked, 0.416899, 0.1455647, 1.48903, Tracked, 0.427566, 0.3249521, 1.276619, Tracked, 0.4209217, 0.3897389, 1.233344, 00:00:10.569
Tracked, 0.01096346, 0.418738, 1.506215, Tracked, 0.02694173, 0.2338368, 1.586717, Tracked, -0.1739644, 0.1693393, 1.602908, Tracked, -0.4234606, 0.2261876, 1.554014, Tracked, -0.6040321, 0.366511, 1.404131, Tracked, -0.6479636, 0.4155583, 1.360905, Tracked, 0.218353, 0.1546964, 1.599931, Tracked, 0.4172037, 0.1452611, 1.489512, Tracked, 0.4056332, 0.333162, 1.285075, Tracked, 0.3960943, 0.3929104, 1.247587, 00:00:10.601
Tracked, 0.01099906, 0.4187574, 1.506175, Tracked, 0.02694383, 0.2338368, 1.586713, Tracked, -0.1739268, 0.1693333, 1.602869, Tracked, -0.4249668, 0.2271146, 1.553053, Tracked, -0.6042789, 0.36665, 1.403838, Tracked, -0.6480741, 0.4155913, 1.360875, Tracked, 0.2184215, 0.154643, 1.600001, Tracked, 0.4171102, 0.1447019, 1.490241, Tracked, 0.3914164, 0.3370681, 1.291641, Tracked, 0.3713512, 0.3948496, 1.262088, 00:00:10.633
Tracked, 0.01100227, 0.4185997, 1.505983, Tracked, 0.0269183, 0.2338019, 1.586695, Tracked, -0.173919, 0.1693408, 1.602855, Tracked, -0.425985, 0.2276133, 1.552362, Tracked, -0.6043403, 0.3666149, 1.40369, Tracked, -0.6481189, 0.4155301, 1.360841, Tracked, 0.2185787, 0.1543823, 1.600064, Tracked, 0.417055, 0.1435684, 1.491965, Tracked, 0.3699857, 0.3410656, 1.303099, Tracked, 0.3545803, 0.3959745, 1.27293, 00:00:10.669
Tracked, 0.01106182, 0.4186964, 1.505813, Tracked, 0.02693103, 0.2337747, 1.586634, Tracked, -0.1738832, 0.1693388, 1.602835, Tracked, -0.4278881, 0.2283715, 1.551368, Tracked, -0.6045414, 0.36656, 1.403382, Tracked, -0.6482068, 0.4154407, 1.360701, Tracked, 0.2187407, 0.1539595, 1.600115, Tracked, 0.4161875, 0.1421378, 1.494919, Tracked, 0.36237, 0.3166349, 1.335732, Tracked, 0.3305138, 0.3934553, 1.291055, 00:00:10.702
Tracked, 0.01122971, 0.4186727, 1.505681, Tracked, 0.02690796, 0.233759, 1.586587, Tracked, -0.173883, 0.1693474, 1.602828, Tracked, -0.4288307, 0.228713, 1.550939, Tracked, -0.6045557, 0.3664309, 1.403212, Tracked, -0.6482568, 0.4151907, 1.36043, Tracked, 0.218817, 0.1535887, 1.60013, Tracked, 0.4155647, 0.1413897, 1.496528, Tracked, 0.3357758, 0.3445435, 1.326733, Tracked, 0.3163209, 0.3937418, 1.301189, 00:00:10.733
Tracked, 0.01130735, 0.4185071, 1.505429, Tracked, 0.02695847, 0.2337346, 1.586579, Tracked, -0.173867, 0.1693336, 1.602795, Tracked, -0.4231068, 0.2243799, 1.554072, Tracked, -0.6045697, 0.3662163, 1.403094, Tracked, -0.6482816, 0.4148119, 1.360163, Tracked, 0.2192125, 0.152844, 1.600002, Tracked, 0.4153308, 0.1411357, 1.497073, Tracked, 0.3335952, 0.3447607, 1.328882, Tracked, 0.3073978, 0.392698, 1.309659, 00:00:10.769
Tracked, 0.01135163, 0.4183431, 1.505258, Tracked, 0.02705482, 0.2335728, 1.586399, Tracked, -0.1738357, 0.169301, 1.602735, Tracked, -0.4210259, 0.2226782, 1.555181, Tracked, -0.6029205, 0.364685, 1.404211, Tracked, -0.6482638, 0.4142501, 1.359866, Tracked, 0.219492, 0.1524716, 1.600007, Tracked, 0.4149035, 0.140874, 1.497674, Tracked, 0.3319611, 0.345004, 1.330781, Tracked, 0.3046881, 0.3929201, 1.312629, 00:00:10.801
Tracked, 0.01146773, 0.4183, 1.505089, Tracked, 0.02705934, 0.2335552, 1.586343, Tracked, -0.173796, 0.169281, 1.602657, Tracked, -0.4202558, 0.2221169, 1.555541, Tracked, -0.6022693, 0.3639812, 1.404587, Tracked, -0.648146, 0.4139237, 1.359602, Tracked, 0.2197284, 0.1521879, 1.600001, Tracked, 0.4144153, 0.1407185, 1.498321, Tracked, 0.3317598, 0.3451843, 1.331722, Tracked, 0.3039988, 0.3936038, 1.313347, 00:00:10.833
Tracked, 0.0115175, 0.4181485, 1.504917, Tracked, 0.02709586, 0.23352, 1.586334, Tracked, -0.1737885, 0.1692522, 1.602618, Tracked, -0.4191494, 0.2213026, 1.556195, Tracked, -0.6013615, 0.3628066, 1.405143, Tracked, -0.648119, 0.4135953, 1.359392, Tracked, 0.2197449, 0.1519406, 1.60003, Tracked, 0.414325, 0.1406654, 1.498642, Tracked, 0.3332478, 0.3454311, 1.331615, Tracked, 0.3052273, 0.3945145, 1.31282, 00:00:10.869
Tracked, 0.01157883, 0.4178804, 1.504731, Tracked, 0.0271487, 0.23343, 1.586269, Tracked, -0.1737734, 0.1692192, 1.602553, Tracked, -0.4191008, 0.2211681, 1.556275, Tracked, -0.6013609, 0.3623698, 1.40499, Tracked, -0.6478641, 0.4130685, 1.359224, Tracked, 0.2197455, 0.1519089, 1.600052, Tracked, 0.4142717, 0.1401801, 1.499878, Tracked, 0.3398378, 0.3449404, 1.329571, Tracked, 0.3136715, 0.3991084, 1.306391, 00:00:10.901
Tracked, 0.01156247, 0.4178666, 1.504675, Tracked, 0.02714187, 0.2334151, 1.58625, Tracked, -0.1737911, 0.1691808, 1.602514, Tracked, -0.4230806, 0.2233141, 1.553706, Tracked, -0.603761, 0.3639269, 1.402965, Tracked, -0.6476485, 0.4124931, 1.358988, Tracked, 0.2197372, 0.1519316, 1.600073, Tracked, 0.4143285, 0.1402494, 1.49997, Tracked, 0.3533255, 0.3437534, 1.322497, Tracked, 0.3346303, 0.4004594, 1.292418, 00:00:10.932
Tracked, 0.01144917, 0.4178615, 1.504495, Tracked, 0.0271445, 0.2334213, 1.586228, Tracked, -0.1737885, 0.1691578, 1.602456, Tracked, -0.421617, 0.2222431, 1.554334, Tracked, -0.6036655, 0.3635932, 1.402932, Tracked, -0.647688, 0.4121932, 1.358819, Tracked, 0.2197137, 0.1520297, 1.600131, Tracked, 0.4143315, 0.1402885, 1.499999, Tracked, 0.3728838, 0.3404356, 1.312718, Tracked, 0.3529605, 0.4027721, 1.278718, 00:00:10.968
Tracked, 0.01140905, 0.4178434, 1.504451, Tracked, 0.02714557, 0.2334223, 1.586202, Tracked, -0.17379, 0.1691193, 1.602405, Tracked, -0.4205462, 0.2213997, 1.554936, Tracked, -0.6027246, 0.3625987, 1.403556, Tracked, -0.6476302, 0.4118177, 1.358685, Tracked, 0.2196443, 0.1521989, 1.600198, Tracked, 0.4153941, 0.1411647, 1.499087, Tracked, 0.3883326, 0.3370032, 1.304325, Tracked, 0.3756895, 0.4022143, 1.263752, 00:00:11.001
