Head_Status,Head_X,Head_Y,Head_Z,ShoulderCenter_Status,ShoulderCenter_X,ShoulderCenter_Y,ShoulderCenter_Z,ShoulderLeft_Status,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ElbowLeft_Status,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,WristLeft_Status,WristLeft_X,WristLeft_Y,WristLeft_Z,HandLeft_Status,HandLeft_X,HandLeft_Y,HandLeft_Z,ShoulderRight_Status,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ElbowRight_Status,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,WristRight_Status,WristRight_X,WristRight_Y,WristRight_Z,HandRight_Status,HandRight_X,HandRight_Y,HandRight_Z,Time
Tracked,0.2647646,0.3012859,1.414663, Tracked,0.3170657,0.1180674,1.490053, Tracked,0.1446393,0.06483941,1.573025, Tracked,0.05061263,-0.1359453,1.548178, Tracked,0.1012598,-0.2526575,1.376819, Tracked,0.101726,-0.3121586,1.317119, Tracked,0.4700072,0.0280521,1.450816, Tracked,0.5394815,-0.1935341,1.437361, Tracked,0.4452059,-0.3282454,1.229326, Tracked,0.4313503,-0.3716584,1.158417, 00:00:30.441
Tracked,0.2661266,0.3018418,1.415168, Tracked,0.3174021,0.1184337,1.490501, Tracked,0.1446511,0.06525125,1.57331, Tracked,0.04882059,-0.1333026,1.547973, Tracked,0.1295968,-0.3015019,1.3608, Tracked,0.09648307,-0.3155968,1.309942, Tracked,0.4703985,0.02786455,1.450931, Tracked,0.5395184,-0.1935773,1.437466, Tracked,0.445179,-0.328188,1.229392, Tracked,0.4313798,-0.3716139,1.158475, 00:00:30.477
Tracked,0.2674135,0.3023254,1.415703, Tracked,0.3180095,0.1190233,1.491016, Tracked,0.1446898,0.06553154,1.573452, Tracked,0.04847793,-0.1324919,1.548069, Tracked,0.1282482,-0.3007603,1.360504, Tracked,0.09765313,-0.3171583,1.308762, Tracked,0.4707032,0.027649,1.450987, Tracked,0.5396761,-0.1938755,1.437644, Tracked,0.4451789,-0.3281859,1.22944, Tracked,0.4313836,-0.371635,1.158532, 00:00:30.509
Tracked,0.2684889,0.3028921,1.41614, Tracked,0.3184297,0.1196816,1.491537, Tracked,0.1445897,0.06624155,1.573827, Tracked,0.04743889,-0.130143,1.54695, Tracked,0.1270262,-0.2997131,1.360551, Tracked,0.09833433,-0.3176138,1.308217, Tracked,0.471056,0.02752419,1.451102, Tracked,0.5396799,-0.1940821,1.437688, Tracked,0.4451533,-0.3282431,1.229396, Tracked,0.4313621,-0.3716889,1.158481, 00:00:30.542
Tracked,0.2698502,0.30354,1.416468, Tracked,0.3189185,0.1202913,1.491984, Tracked,0.1446677,0.06684349,1.57407, Tracked,0.04566032,-0.1234944,1.546529, Tracked,0.1043227,-0.2436822,1.371692, Tracked,0.1043473,-0.3089351,1.318318, Tracked,0.4713348,0.02729224,1.451138, Tracked,0.5399381,-0.1942355,1.438026, Tracked,0.4452171,-0.3281217,1.22964, Tracked,0.4314753,-0.3715788,1.158722, 00:00:30.577
Tracked,0.2708327,0.3036174,1.416696, Tracked,0.3194519,0.1207356,1.492287, Tracked,0.1448908,0.06781032,1.574412, Tracked,0.04468166,-0.1196581,1.546571, Tracked,0.1044151,-0.2437305,1.371382, Tracked,0.1053119,-0.3094949,1.318646, Tracked,0.4717208,0.02709979,1.451217, Tracked,0.5401919,-0.1946212,1.438344, Tracked,0.4452696,-0.3278912,1.229639, Tracked,0.4316628,-0.3714752,1.158772, 00:00:30.611
Tracked,0.2721193,0.3041735,1.417132, Tracked,0.3198233,0.1210727,1.492434, Tracked,0.1451616,0.0687106,1.574705, Tracked,0.04190053,-0.1144021,1.548929, Tracked,0.1230123,-0.2860511,1.365275, Tracked,0.1038146,-0.3124423,1.312191, Tracked,0.4721184,0.02691287,1.451245, Tracked,0.5403014,-0.1948757,1.438318, Tracked,0.4452491,-0.3279519,1.229544, Tracked,0.4316039,-0.3716218,1.158733, 00:00:30.641
Tracked,0.2730102,0.3044001,1.417385, Tracked,0.3201492,0.1213832,1.492582, Tracked,0.1452402,0.06930916,1.574979, Tracked,0.04028449,-0.1118278,1.549717, Tracked,0.1050705,-0.2391118,1.373994, Tracked,0.1075746,-0.3057236,1.322379, Tracked,0.4724278,0.02667945,1.45124, Tracked,0.5404772,-0.195305,1.438393, Tracked,0.4452129,-0.3278668,1.229376, Tracked,0.4316273,-0.3716833,1.158644, 00:00:30.677
Tracked,0.2739323,0.3048809,1.417734, Tracked,0.3206981,0.1217747,1.492613, Tracked,0.1454652,0.07018408,1.575242, Tracked,0.03921478,-0.1092101,1.549819, Tracked,0.1051512,-0.2370686,1.374566, Tracked,0.1103236,-0.2998898,1.326148, Tracked,0.472897,0.02633043,1.451151, Tracked,0.5406497,-0.1956517,1.438369, Tracked,0.4449792,-0.3278847,1.229329, Tracked,0.4315938,-0.3717573,1.158593, 00:00:30.709
Tracked,0.2752094,0.3055029,1.418324, Tracked,0.3211038,0.1221625,1.492754, Tracked,0.1458646,0.07111471,1.575494, Tracked,0.03836106,-0.1071332,1.550162, Tracked,0.1048042,-0.2351122,1.37515, Tracked,0.1099728,-0.291101,1.331659, Tracked,0.4731534,0.02623811,1.451103, Tracked,0.5407978,-0.1959541,1.438371, Tracked,0.4449012,-0.3278909,1.229243, Tracked,0.4316256,-0.371806,1.158513, 00:00:30.741
Tracked,0.2758109,0.3058406,1.41873, Tracked,0.3214079,0.1224992,1.492904, Tracked,0.1458198,0.07156463,1.575728, Tracked,0.03617815,-0.1035472,1.550998, Tracked,0.1044784,-0.2338519,1.375403, Tracked,0.109019,-0.2885809,1.333923, Tracked,0.4733608,0.02612458,1.451058, Tracked,0.540843,-0.1960919,1.438315, Tracked,0.4448132,-0.3279049,1.229169, Tracked,0.4316231,-0.3718908,1.158467, 00:00:30.777
Tracked,0.2764657,0.3061611,1.41928, Tracked,0.3217611,0.1228264,1.493025, Tracked,0.145772,0.07200335,1.575994, Tracked,0.03371041,-0.09885604,1.552108, Tracked,0.1039026,-0.2311525,1.375458, Tracked,0.1083238,-0.2859671,1.335815, Tracked,0.4735015,0.02600973,1.450987, Tracked,0.540998,-0.1964901,1.438296, Tracked,0.4446916,-0.3279877,1.229076, Tracked,0.4316012,-0.371996,1.158369, 00:00:30.809
Tracked,0.2771919,0.3066164,1.419848, Tracked,0.3220744,0.1231535,1.493074, Tracked,0.1458829,0.07278303,1.576452, Tracked,0.02712269,-0.08756651,1.560642, Tracked,0.1029,-0.2279081,1.376434, Tracked,0.1075702,-0.2821162,1.339075, Tracked,0.4736485,0.0258906,1.450932, Tracked,0.5410241,-0.1968314,1.438177, Tracked,0.4446636,-0.3280382,1.228791, Tracked,0.4315594,-0.3721119,1.158122, 00:00:30.844
Tracked,0.2780587,0.3068579,1.420533, Tracked,0.322325,0.1233917,1.493146, Tracked,0.1457953,0.07321755,1.576861, Tracked,0.02647745,-0.08704934,1.558217, Tracked,0.1020126,-0.2242717,1.376831, Tracked,0.1069393,-0.2786762,1.341894, Tracked,0.4737545,0.0257481,1.450878, Tracked,0.5410807,-0.1971636,1.438085, Tracked,0.4445118,-0.3281052,1.228626, Tracked,0.4314725,-0.372228,1.15797, 00:00:30.877
Tracked,0.2787645,0.3072045,1.421233, Tracked,0.3226875,0.1237168,1.493285, Tracked,0.1457018,0.07315599,1.577104, Tracked,0.02545582,-0.08592846,1.556834, Tracked,0.1018146,-0.2210527,1.37764, Tracked,0.1073205,-0.2759444,1.346318, Tracked,0.473824,0.02560964,1.450837, Tracked,0.5411873,-0.1975717,1.43787, Tracked,0.4444472,-0.3283113,1.228362, Tracked,0.4313296,-0.3724355,1.157716, 00:00:30.909
Tracked,0.2795744,0.3077025,1.422023, Tracked,0.3230432,0.1242331,1.493521, Tracked,0.1456135,0.07322413,1.577377, Tracked,0.0239944,-0.08373931,1.555337, Tracked,0.1021419,-0.2190125,1.378408, Tracked,0.1085128,-0.2739233,1.349618, Tracked,0.4738501,0.02554795,1.450814, Tracked,0.5412353,-0.1980229,1.437866, Tracked,0.444323,-0.3283797,1.228192, Tracked,0.4312918,-0.3725489,1.157553, 00:00:30.945
Tracked,0.2800406,0.3079251,1.422607, Tracked,0.3232024,0.1245484,1.493759, Tracked,0.145481,0.07303144,1.577673, Tracked,0.02320763,-0.08160007,1.554881, Tracked,0.1027799,-0.2163879,1.379756, Tracked,0.1107203,-0.2732242,1.355434, Tracked,0.4738744,0.02549079,1.450805, Tracked,0.5415486,-0.1995962,1.438403, Tracked,0.4442128,-0.3285167,1.228, Tracked,0.4311844,-0.372736,1.157387, 00:00:30.977
Tracked,0.2807764,0.3084586,1.423534, Tracked,0.3234435,0.1250953,1.494219, Tracked,0.1452377,0.07277422,1.578163, Tracked,0.0229775,-0.08022748,1.554708, Tracked,0.103866,-0.2125195,1.383361, Tracked,0.1148295,-0.2692557,1.35999, Tracked,0.4738806,0.02545881,1.45081, Tracked,0.5415567,-0.1997114,1.438431, Tracked,0.4442817,-0.3285503,1.227947, Tracked,0.4311526,-0.37277,1.157348, 00:00:31.010
Tracked,0.2814219,0.3088903,1.424412, Tracked,0.3236836,0.1255577,1.49471, Tracked,0.1451669,0.07255208,1.578499, Tracked,0.02195124,-0.07756499,1.55596, Tracked,0.1055613,-0.2103513,1.385676, Tracked,0.1214137,-0.2663008,1.363224, Tracked,0.473879,0.02538996,1.4508, Tracked,0.5416418,-0.1998351,1.438469, Tracked,0.4443993,-0.3285182,1.22787, Tracked,0.4311205,-0.3727717,1.157316, 00:00:31.045
Tracked,0.2819943,0.3092817,1.425156, Tracked,0.3237826,0.1258868,1.495168, Tracked,0.1449712,0.07227219,1.579016, Tracked,0.02131847,-0.07496995,1.557756, Tracked,0.1078995,-0.2056458,1.388834, Tracked,0.1268635,-0.261785,1.369474, Tracked,0.4738592,0.02532071,1.450804, Tracked,0.5421166,-0.2011172,1.439101, Tracked,0.4445516,-0.3284712,1.227809, Tracked,0.4311128,-0.3727894,1.157321, 00:00:31.079
Tracked,0.2825423,0.3097338,1.425734, Tracked,0.3239524,0.1264401,1.495767, Tracked,0.1445897,0.07159222,1.579677, Tracked,0.02039876,-0.07331426,1.557568, Tracked,0.1104829,-0.1999393,1.393423, Tracked,0.1317814,-0.2544841,1.37203, Tracked,0.4738456,0.02528929,1.450806, Tracked,0.5421202,-0.2013806,1.439274, Tracked,0.4446293,-0.328461,1.227773, Tracked,0.4310973,-0.3727921,1.157307, 00:00:31.109
Tracked,0.28323,0.3100991,1.426336, Tracked,0.3239418,0.1267782,1.496242, Tracked,0.144522,0.07122261,1.58023, Tracked,0.01945791,-0.07127748,1.557426, Tracked,0.1118184,-0.1934419,1.397599, Tracked,0.1373898,-0.2452765,1.374231, Tracked,0.47383,0.02523169,1.4508, Tracked,0.5424684,-0.2021062,1.439661, Tracked,0.4447855,-0.3284271,1.227775, Tracked,0.4311788,-0.3727992,1.157344, 00:00:31.145
Tracked,0.2840299,0.3105847,1.426975, Tracked,0.3240698,0.1270808,1.496697, Tracked,0.1445108,0.071018,1.580648, Tracked,0.01844679,-0.07059709,1.557836, Tracked,0.1123402,-0.1894886,1.399792, Tracked,0.1386886,-0.2405764,1.375649, Tracked,0.4738358,0.02518854,1.450807, Tracked,0.5428068,-0.2027026,1.440041, Tracked,0.4449514,-0.328368,1.227829, Tracked,0.4312935,-0.3727551,1.157414, 00:00:31.177
Tracked,0.2849239,0.3110843,1.427533, Tracked,0.3243332,0.1273619,1.496939, Tracked,0.1443822,0.07099236,1.581325, Tracked,0.01752038,-0.06988782,1.556941, Tracked,0.1124691,-0.1848397,1.402343, Tracked,0.1378095,-0.2365788,1.37851, Tracked,0.4738773,0.02511579,1.450809, Tracked,0.5428678,-0.2028531,1.440113, Tracked,0.4446742,-0.3287054,1.228185, Tracked,0.4311851,-0.3728524,1.157586, 00:00:31.215
Tracked,0.2857625,0.3114287,1.428135, Tracked,0.3245428,0.1276295,1.497286, Tracked,0.1444999,0.07111594,1.581766, Tracked,0.01697648,-0.0691562,1.556961, Tracked,0.1125149,-0.1812643,1.403563, Tracked,0.1395781,-0.2312389,1.377921, Tracked,0.4738881,0.02504627,1.450811, Tracked,0.5429084,-0.2029327,1.440097, Tracked,0.4447161,-0.3286683,1.228096, Tracked,0.4312066,-0.3728445,1.157515, 00:00:31.249
Tracked,0.2869523,0.3119545,1.428753, Tracked,0.3247166,0.1279718,1.497666, Tracked,0.1445654,0.07126768,1.582264, Tracked,0.01126103,-0.0635363,1.558248, Tracked,0.112128,-0.1775066,1.404832, Tracked,0.1390495,-0.2272005,1.378499, Tracked,0.4739756,0.02493963,1.45083, Tracked,0.5432302,-0.2035211,1.440276, Tracked,0.4448019,-0.3286178,1.227993, Tracked,0.4312465,-0.3728391,1.157446, 00:00:31.277
Tracked,0.2876912,0.3122442,1.429161, Tracked,0.3248951,0.1283378,1.498009, Tracked,0.1442438,0.07171094,1.583253, Tracked,0.01009159,-0.06218749,1.556833, Tracked,0.1112964,-0.173981,1.405553, Tracked,0.1376662,-0.2245954,1.380436, Tracked,0.4740344,0.02490567,1.450864, Tracked,0.5432331,-0.2035378,1.440275, Tracked,0.4448102,-0.3286799,1.22802, Tracked,0.4312798,-0.3728721,1.157445, 00:00:31.306
Tracked,0.288945,0.3129091,1.429962, Tracked,0.3250923,0.1286677,1.498536, Tracked,0.1442688,0.072153,1.584067, Tracked,0.007214203,-0.05878244,1.557974, Tracked,0.1105064,-0.1687728,1.405272, Tracked,0.1358252,-0.2207325,1.381881, Tracked,0.4740864,0.02481619,1.450869, Tracked,0.5432892,-0.2036061,1.440308, Tracked,0.4449167,-0.3286002,1.227938, Tracked,0.4313062,-0.3728406,1.157409, 00:00:31.341
Tracked,0.2899367,0.3136129,1.430691, Tracked,0.3253279,0.1290237,1.498936, Tracked,0.1441602,0.07253875,1.584802, Tracked,-0.000658065,-0.04980286,1.560546, Tracked,0.1099383,-0.1657702,1.404912, Tracked,0.1336113,-0.2186602,1.381885, Tracked,0.4741392,0.0247996,1.450882, Tracked,0.5432392,-0.2037977,1.440177, Tracked,0.4448622,-0.3286904,1.227749, Tracked,0.4312564,-0.3729424,1.157226, 00:00:31.373
Tracked,0.2907226,0.313794,1.431068, Tracked,0.325658,0.1291904,1.49914, Tracked,0.1441941,0.07283411,1.585266, Tracked,-0.00402768,-0.0453732,1.561846, Tracked,0.1089648,-0.1615067,1.404752, Tracked,0.1315007,-0.215425,1.382997, Tracked,0.4742414,0.02474911,1.450909, Tracked,0.543512,-0.204135,1.440224, Tracked,0.4449028,-0.3286327,1.227666, Tracked,0.4312811,-0.3729358,1.157175, 00:00:31.405
Tracked,0.291247,0.3138874,1.431419, Tracked,0.325843,0.1294341,1.499542, Tracked,0.1441685,0.07312925,1.585711, Tracked,-0.005206659,-0.0435937,1.561125, Tracked,0.1080243,-0.1569042,1.405251, Tracked,0.1297318,-0.2119398,1.385541, Tracked,0.4743464,0.02471964,1.450928, Tracked,0.5436376,-0.2043844,1.440361, Tracked,0.4450053,-0.3285112,1.227589, Tracked,0.4313191,-0.3728922,1.157155, 00:00:31.441
Tracked,0.2922031,0.3144599,1.432045, Tracked,0.3265002,0.1301965,1.500335, Tracked,0.1442402,0.07335081,1.586048, Tracked,-0.01327948,-0.03206924,1.568478, Tracked,0.1076412,-0.1518158,1.404705, Tracked,0.1284153,-0.2073393,1.385355, Tracked,0.4744297,0.02468412,1.450962, Tracked,0.5436565,-0.2045885,1.440332, Tracked,0.4450061,-0.328524,1.227453, Tracked,0.4312686,-0.3729348,1.157044, 00:00:31.474
Tracked,0.2927738,0.3147673,1.432496, Tracked,0.3267457,0.1304974,1.500781, Tracked,0.1442046,0.07397334,1.586645, Tracked,-0.01525438,-0.0284764,1.569325, Tracked,0.1080343,-0.1482544,1.404189, Tracked,0.1287264,-0.2040859,1.385647, Tracked,0.4745325,0.02456809,1.450986, Tracked,0.5437718,-0.2048927,1.440375, Tracked,0.4449435,-0.3285492,1.227415, Tracked,0.4312588,-0.3729584,1.156991, 00:00:31.506
Tracked,0.2935082,0.3152843,1.433169, Tracked,0.3270584,0.1307945,1.501164, Tracked,0.1442098,0.07470055,1.587241, Tracked,-0.01683889,-0.02518805,1.570747, Tracked,0.1094244,-0.1459098,1.404343, Tracked,0.1304017,-0.2009461,1.383841, Tracked,0.4745823,0.02452645,1.451009, Tracked,0.5439052,-0.2052829,1.440412, Tracked,0.4447736,-0.3286442,1.227421, Tracked,0.4312039,-0.3730116,1.156947, 00:00:31.543
Tracked,0.2941195,0.315879,1.433809, Tracked,0.327576,0.1312425,1.501495, Tracked,0.1442403,0.07589413,1.588036, Tracked,-0.01797411,-0.02212142,1.570879, Tracked,0.1114236,-0.1433179,1.404465, Tracked,0.1342838,-0.1965358,1.381339, Tracked,0.4746306,0.02447572,1.451026, Tracked,0.5438922,-0.2053934,1.440459, Tracked,0.4445709,-0.3288571,1.227627, Tracked,0.4311516,-0.3730875,1.157035, 00:00:31.573
Tracked,0.2946385,0.31621,1.434432, Tracked,0.3278804,0.131522,1.501835, Tracked,0.1443059,0.07628529,1.588231, Tracked,-0.01878551,-0.02028576,1.570537, Tracked,0.1149012,-0.138344,1.405248, Tracked,0.142105,-0.1820485,1.37004, Tracked,0.4746872,0.02443551,1.451056, Tracked,0.5439865,-0.2055919,1.440463, Tracked,0.4444436,-0.3289236,1.227662, Tracked,0.4311149,-0.3731107,1.157023, 00:00:31.605
Tracked,0.2949562,0.3164168,1.434798, Tracked,0.3283345,0.1318929,1.502188, Tracked,0.1444034,0.07703686,1.588584, Tracked,-0.02139178,-0.01470251,1.572842, Tracked,0.1175586,-0.1350386,1.406097, Tracked,0.140288,-0.1787256,1.367826, Tracked,0.4747069,0.02442022,1.451078, Tracked,0.5440542,-0.205704,1.440508, Tracked,0.4443319,-0.329002,1.227777, Tracked,0.4310783,-0.3731283,1.157085, 00:00:31.641
Tracked,0.2952982,0.3169482,1.435472, Tracked,0.3288502,0.1323992,1.502552, Tracked,0.1446458,0.07900266,1.589683, Tracked,-0.02409077,-0.006957665,1.576756, Tracked,0.1210429,-0.1317345,1.40713, Tracked,0.1371559,-0.1767022,1.367027, Tracked,0.4747146,0.02440366,1.451085, Tracked,0.5440508,-0.2058413,1.440516, Tracked,0.4438264,-0.3295282,1.228277, Tracked,0.430861,-0.3733166,1.157319, 00:00:31.673
Tracked,0.2956864,0.3173013,1.436037, Tracked,0.3290294,0.1326152,1.502881, Tracked,0.1446849,0.08183362,1.591263, Tracked,-0.02576961,-0.000498287,1.579751, Tracked,0.1235028,-0.1281811,1.408183, Tracked,0.1703927,-0.1649954,1.389845, Tracked,0.4747152,0.02435928,1.45111, Tracked,0.5440609,-0.2058956,1.440546, Tracked,0.4437694,-0.3295592,1.228328, Tracked,0.4308683,-0.3733222,1.157341, 00:00:31.706
Tracked,0.2957926,0.3175655,1.436505, Tracked,0.3294646,0.1330729,1.503381, Tracked,0.144731,0.08413187,1.592732, Tracked,-0.02642961,0.003171153,1.58031, Tracked,0.1255576,-0.1266004,1.408416, Tracked,0.1699287,-0.1665768,1.390429, Tracked,0.4746834,0.02435225,1.451136, Tracked,0.5441165,-0.2059712,1.440554, Tracked,0.4434128,-0.3298551,1.228681, Tracked,0.4307466,-0.3733977,1.157514, 00:00:31.741
Tracked,0.2957932,0.3177806,1.437092, Tracked,0.3295668,0.133262,1.503684, Tracked,0.1448499,0.08595378,1.593757, Tracked,-0.02736953,0.007189661,1.580594, Tracked,0.1269583,-0.1212485,1.409867, Tracked,0.1659144,-0.1672243,1.393765, Tracked,0.4746048,0.02431745,1.451169, Tracked,0.5442088,-0.2060155,1.440579, Tracked,0.443165,-0.3300772,1.228991, Tracked,0.4306552,-0.3734443,1.157685, 00:00:31.773
Tracked,0.2957669,0.3179597,1.437664, Tracked,0.3298471,0.1335264,1.504051, Tracked,0.1446151,0.08768798,1.594615, Tracked,-0.02748467,0.008475468,1.579484, Tracked,0.1287842,-0.1185211,1.409498, Tracked,0.1638242,-0.1684567,1.396479, Tracked,0.4743946,0.02423698,1.451183, Tracked,0.5442651,-0.2061095,1.440683, Tracked,0.443153,-0.3300732,1.229071, Tracked,0.4306768,-0.3734152,1.157742, 00:00:31.805
Tracked,0.2957288,0.3181692,1.438118, Tracked,0.3297922,0.1341374,1.504942, Tracked,0.1443391,0.08920413,1.595429, Tracked,-0.02862543,0.01161137,1.573975, Tracked,0.1302365,-0.1137911,1.409456, Inferred,0.1614453,-0.1667144,1.398685, Tracked,0.4742384,0.02424208,1.451242, Tracked,0.5443142,-0.2062287,1.440719, Tracked,0.4430689,-0.3302313,1.229202, Tracked,0.4306291,-0.3734721,1.157805, 00:00:31.841
Tracked,0.2956796,0.3185845,1.438807, Tracked,0.3296482,0.1344972,1.505483, Tracked,0.1442151,0.09037165,1.59594, Tracked,-0.02901331,0.0133751,1.573499, Inferred,0.130766,-0.1130333,1.409899, Inferred,0.1607556,-0.1669589,1.400759, Tracked,0.4739541,0.0242814,1.451292, Tracked,0.5443508,-0.2062439,1.440776, Tracked,0.4430156,-0.3301921,1.229273, Tracked,0.4306321,-0.3734325,1.157866, 00:00:31.873
Tracked,0.2955152,0.318974,1.439385, Tracked,0.3295868,0.1347311,1.505725, Tracked,0.1444119,0.092049,1.596418, Tracked,-0.03238924,0.02383516,1.579514, Inferred,0.1272237,-0.1041336,1.413698, Inferred,0.1546976,-0.1596191,1.406121, Tracked,0.4736797,0.02442443,1.451408, Tracked,0.5443449,-0.2062341,1.440809, Tracked,0.4429941,-0.3302541,1.229362, Tracked,0.4306058,-0.3734356,1.15792, 00:00:31.905
Tracked,0.2955024,0.3194594,1.439927, Tracked,0.3297518,0.1351231,1.505973, Tracked,0.1446799,0.09374332,1.596907, Tracked,-0.03264511,0.026944,1.580469, Inferred,0.1273765,-0.09950934,1.413835, Inferred,0.1534811,-0.1557965,1.407419, Tracked,0.4734363,0.02447619,1.451456, Tracked,0.544312,-0.2063346,1.440811, Tracked,0.4428626,-0.3303787,1.229431, Tracked,0.430495,-0.3734805,1.157938, 00:00:31.941
Tracked,0.2953812,0.3196051,1.440215, Tracked,0.3296965,0.1353124,1.506156, Tracked,0.1450724,0.0957089,1.597657, Tracked,-0.03209509,0.02836717,1.579231, Tracked,0.107392,-0.05874572,1.426107, Tracked,0.1130689,-0.08093565,1.402963, Tracked,0.4731314,0.0245957,1.451529, Tracked,0.5443196,-0.2063586,1.44085, Tracked,0.4426101,-0.330611,1.229735, Tracked,0.4303606,-0.3735434,1.158117, 00:00:31.973
Tracked,0.2952358,0.3197379,1.440429, Tracked,0.3296537,0.1357064,1.506587, Tracked,0.1454741,0.09796403,1.598385, Tracked,-0.03220722,0.03200532,1.580151, Tracked,0.1071291,-0.05787321,1.426047, Tracked,0.1132797,-0.08088151,1.402972, Tracked,0.4728741,0.02470119,1.45159, Tracked,0.5443195,-0.2063947,1.440887, Tracked,0.4426148,-0.3305993,1.229742, Tracked,0.430355,-0.3735332,1.158125, 00:00:32.006
Tracked,0.2952005,0.3198394,1.440576, Tracked,0.3296702,0.135938,1.506719, Tracked,0.1459397,0.09983065,1.598887, Tracked,-0.03202648,0.03461131,1.579886, Tracked,0.1072194,-0.0568483,1.426128, Tracked,0.1139324,-0.08033584,1.403092, Tracked,0.4727051,0.02491376,1.451682, Tracked,0.5442983,-0.2064455,1.440962, Tracked,0.4426042,-0.3305903,1.229778, Tracked,0.4303318,-0.3735198,1.158158, 00:00:32.041
Tracked,0.295091,0.3199605,1.4407, Tracked,0.3294801,0.1361248,1.50697, Tracked,0.1461504,0.1019678,1.5994, Tracked,-0.03255306,0.0387995,1.580344, Tracked,0.1081265,-0.05444822,1.426058, Tracked,0.1145533,-0.07973789,1.403514, Tracked,0.4724813,0.02508604,1.451764, Tracked,0.5444083,-0.2065794,1.44112, Tracked,0.4424671,-0.3306044,1.229991, Tracked,0.4302805,-0.3734744,1.158318, 00:00:32.073
Tracked,0.295032,0.319864,1.440727, Tracked,0.3295366,0.1362087,1.507085, Tracked,0.1467077,0.1038161,1.599429, Tracked,-0.03193694,0.04046068,1.5797, Tracked,0.1085109,-0.05030056,1.427887, Tracked,0.1219921,-0.07838207,1.405005, Tracked,0.4722946,0.02512332,1.451762, Tracked,0.544405,-0.2065605,1.441142, Tracked,0.4423715,-0.3306398,1.230096, Tracked,0.4302095,-0.3734711,1.158394, 00:00:32.105
Tracked,0.2949962,0.3199026,1.440818, Tracked,0.3294705,0.1363424,1.507262, Tracked,0.1472913,0.1056284,1.599295, Tracked,-0.03237715,0.04524469,1.579619, Tracked,0.1089822,-0.04717487,1.429045, Tracked,0.1222369,-0.07799216,1.405321, Tracked,0.4721156,0.02520282,1.451774, Tracked,0.5442598,-0.2065271,1.44111, Tracked,0.4423428,-0.3306696,1.230046, Tracked,0.4301795,-0.3734963,1.158338, 00:00:32.141
Tracked,0.2948555,0.3197299,1.440884, Tracked,0.3293447,0.1365655,1.507638, Tracked,0.147797,0.10715,1.598891, Tracked,-0.03212024,0.04749016,1.578279, Tracked,0.1089352,-0.04224838,1.430314, Tracked,0.12259,-0.07764208,1.40584, Tracked,0.4718661,0.02525211,1.451756, Tracked,0.5442734,-0.2065757,1.441179, Tracked,0.4423173,-0.3306661,1.230106, Tracked,0.4301744,-0.3734775,1.158383, 00:00:32.174
Tracked,0.2948344,0.3197084,1.440894, Tracked,0.3289838,0.1368629,1.50807, Tracked,0.148349,0.108682,1.598361, Tracked,-0.03264883,0.05240066,1.578129, Tracked,0.1097415,-0.03888047,1.430009, Tracked,0.1237497,-0.07597065,1.405973, Tracked,0.4716047,0.02538752,1.451736, Tracked,0.5442496,-0.2065371,1.441231, Tracked,0.4422844,-0.3306657,1.23019, Tracked,0.4301669,-0.373456,1.158447, 00:00:32.208
Tracked,0.2948004,0.319697,1.440905, Tracked,0.3287759,0.1370365,1.508297, Tracked,0.1489879,0.1103131,1.597821, Tracked,-0.04305194,0.07631163,1.578986, Tracked,0.1104604,-0.0364862,1.429502, Tracked,0.1324476,-0.07469741,1.406702, Tracked,0.4714236,0.02548172,1.451747, Tracked,0.5442575,-0.2065027,1.441275, Tracked,0.4421975,-0.3307644,1.230365, Tracked,0.4301817,-0.3734686,1.15855, 00:00:32.246
Tracked,0.2947122,0.3195819,1.440911, Tracked,0.3287273,0.1371819,1.508518, Tracked,0.1493366,0.1119689,1.597543, Tracked,-0.04366346,0.07680105,1.578582, Tracked,0.1147064,-0.03613065,1.425328, Tracked,0.1357057,-0.07356806,1.406844, Tracked,0.4711931,0.02547666,1.451721, Tracked,0.5442609,-0.2064365,1.441462, Tracked,0.4418721,-0.3309665,1.230888, Tracked,0.4300839,-0.3734614,1.158909, 00:00:32.279
Tracked,0.294694,0.3195643,1.44092, Tracked,0.3287596,0.1373487,1.50867, Tracked,0.1499009,0.1138108,1.597111, Tracked,-0.04704158,0.08111219,1.58087, Tracked,0.1175943,-0.03273753,1.421206, Tracked,0.1362654,-0.06637652,1.406696, Tracked,0.4711538,0.02550193,1.451713, Tracked,0.544251,-0.2064576,1.441531, Tracked,0.4418029,-0.3310167,1.231006, Tracked,0.430084,-0.3734643,1.158984, 00:00:32.309
Tracked,0.2947176,0.319561,1.440927, Tracked,0.328739,0.1375054,1.50886, Tracked,0.1502158,0.1149559,1.596632, Tracked,-0.05485152,0.08933844,1.591217, Tracked,0.1128739,-0.02441896,1.422936, Tracked,0.1298275,-0.05296434,1.405755, Tracked,0.4710732,0.02550837,1.451693, Tracked,0.5442466,-0.2064631,1.441563, Tracked,0.4416896,-0.3311521,1.231174, Tracked,0.4300733,-0.3735097,1.159081, 00:00:32.341
